회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기,성별
3186,5200000,3000000,NaN,남성캐주얼,본점,2,1.500000,0.000000,67,1
3187,110824600,47250000,NaN,디자이너,잠실점,17,1.529412,0.000000,18,0
3188,11216750,5450000,NaN,섬유잡화,분당점,3,1.333333,0.000000,46,1
3189,635530,176000,NaN,가공식품,잠실점,2,5.000000,0.000000,38,1
3190,3140000,4776000,6158000.0,모피/피혁,영등포점,4,3.750000,0.466667,28,0
3191,22482250,8750000,NaN,화장품,일산점,7,2.000000,0.142857,50,0
3192,30982290,4700000,NaN,기타,광주점,28,5.464286,0.490196,12,1
3193,77585340,21768000,24022400.0,기타,부평점,45,10.088889,0.922907,7,0
3194,26844000,8750000,NaN,주방가전,본점,4,1.250000,0.600000,26,1
3195,13802000,5750000,NaN,주류,강남점,3,3.333333,0.000000,71,1
3196,225229570,27896000,5200000.0,기타,청량리점,27,6.518519,0.079545,13,0
3197,38978500,24240000,NaN,기타,관악점,12,3.250000,0.692308,22,1
3198,53661280,130870000,563753000.0,디자이너,노원점,26,2.730769,0.239437,11,0
3199,1180000,1180000,NaN,모피/피혁,청량리점,1,1.000000,1.000000,0,0
3200,21738800,10725000,1200000.0,수산품,영등포점,10,2.100000,0.142857,31,1
3201,162127490,28800000,NaN,기타,본점,24,2.416667,0.103448,13,0
3202,28273000,15295000,NaN,구두,잠실점,2,2.500000,0.200000,5,1
3203,59259000,44160000,NaN,일용잡화,잠실점,5,2.200000,0.909091,32,0
3204,31767230,15732000,NaN,가공식품,청량리점,15,3.000000,0.088889,23,0
3205,176620560,19050000,20676000.0,명품,광주점,32,1.500000,0.458333,11,0
3206,401757290,101500000,NaN,기타,일산점,21,3.523810,0.824324,16,1
3207,14049000,8207500,NaN,캐주얼,노원점,3,1.666667,0.800000,79,1
3208,16900900,7304000,NaN,농산물,강남점,6,10.666667,0.015625,22,0
3209,32516490,17622000,920000.0,기타,분당점,10,3.000000,0.166667,24,0
3210,215819730,45091200,NaN,기타,분당점,27,11.740741,0.574132,11,0
3211,4070000,4070000,NaN,시티웨어,본점,1,1.000000,0.000000,0,1
3212,9370000,2970000,NaN,주방용품,본점,1,4.000000,0.000000,0,1
3213,4708000,2975000,NaN,피혁잡화,영등포점,2,1.500000,0.000000,70,1
3214,699000,238000,NaN,차/커피,일산점,3,2.333333,0.000000,81,0
3215,28343780,5904000,NaN,기타,분당점,20,4.800000,0.781250,16,0
3216,4680000,4500000,NaN,구두,미아점,1,2.000000,1.000000,0,1
3217,13526150,8750000,1875000.0,셔츠,분당점,5,1.600000,0.625000,37,0
3218,24343400,7475000,NaN,가공식품,본점,8,2.875000,1.000000,41,1
3219,32113200,16969200,NaN,농산물,센텀시티점,3,2.666667,0.625000,83,0
3220,11202810,10120000,NaN,가공식품,본점,3,5.333333,0.000000,87,1
3221,23021700,7770000,NaN,시티웨어,영등포점,8,1.250000,0.000000,36,1
3222,764660,448000,NaN,일용잡화,부산본점,2,1.500000,0.000000,59,0
3223,71208700,15000000,NaN,일용잡화,부산본점,11,2.545455,0.714286,31,0
3224,136696260,39100000,NaN,디자이너,영등포점,30,1.800000,0.129630,11,0
3225,162168020,14256000,2775000.0,기타,광주점,22,5.045455,0.000000,15,0
3226,2961370,1152000,NaN,화장품,본점,8,1.375000,0.000000,37,1
3227,3115000,2990400,NaN,구두,대전점,1,2.000000,0.000000,0,1
3228,897233550,35650000,468000.0,명품,본점,70,3.600000,0.682540,4,1
3229,89237450,11580000,22348000.0,기타,분당점,20,3.000000,0.316667,15,1
3230,215173490,51600000,NaN,명품,본점,40,2.325000,0.258065,8,0
3231,107000,107000,NaN,농산물,대구점,1,1.000000,0.000000,0,0
3232,80139430,25250000,10450900.0,시티웨어,동래점,14,3.214286,0.155556,22,0
3233,7234120,3880000,NaN,농산물,잠실점,2,2.000000,0.500000,37,0
3234,365340120,36975000,NaN,화장품,본점,42,3.309524,0.302158,8,1
3235,11052950,4488000,NaN,섬유잡화,본점,7,1.428571,0.600000,39,1
3236,1366650,900000,NaN,육류,영등포점,1,2.000000,1.000000,0,1
3237,1085280,266000,NaN,축산가공,청량리점,4,4.750000,0.631579,2,1
3238,60722700,14536000,NaN,디자이너,강남점,11,1.909091,0.285714,23,0
3239,344354920,39596800,36036000.0,시티웨어,일산점,50,1.960000,0.193878,6,0
3240,1881600,1881600,NaN,구두,부산본점,1,1.000000,0.000000,0,1
3241,3048890,1197600,NaN,농산물,잠실점,2,5.000000,0.400000,48,0
3242,58634610,9690000,2136000.0,기타,미아점,38,6.631579,0.257937,9,0
3243,87282970,28600000,11499000.0,기타,광주점,35,2.342857,0.353659,10,1
3244,15750000,15120000,NaN,시티웨어,잠실점,1,2.000000,0.000000,0,0
3245,72684360,27400000,NaN,가공식품,일산점,6,3.166667,0.210526,12,1
3246,21664500,10304000,NaN,일용잡화,영등포점,8,2.750000,0.500000,43,1
3247,514143640,26360000,6384000.0,기타,일산점,75,4.573333,0.291545,4,0
3248,18216800,8900000,NaN,명품,부산본점,5,2.600000,0.846154,54,1
3249,343476600,49962000,21391200.0,디자이너,본점,29,1.586207,0.369565,11,0
3250,29486480,14950000,4165000.0,기타,잠실점,15,1.600000,0.375000,23,0
3251,29684000,7000000,NaN,기타,일산점,7,2.000000,0.000000,36,1
3252,4050000,4050000,NaN,명품,본점,1,1.000000,0.000000,0,1
3253,1032000,989000,NaN,란제리/내의,본점,1,2.000000,0.000000,0,0
3254,32726040,13450000,NaN,수산품,전주점,3,5.666667,0.000000,37,1
3255,59795540,14994000,NaN,화장품,본점,27,2.222222,0.166667,12,1
3256,39100000,39100000,NaN,통신/컴퓨터,울산점,1,1.000000,0.000000,0,0
3257,22837540,4410000,NaN,농산물,본점,31,2.709677,0.738095,11,1
3258,97273770,67925000,148988000.0,기타,노원점,59,3.881356,0.139738,6,0
3259,7586300,2970000,2964000.0,가공식품,본점,29,2.413793,0.142857,11,0
3260,9178300,2850000,NaN,가공식품,잠실점,12,3.666667,0.272727,28,0
3261,26506800,8400000,NaN,식기,분당점,4,2.750000,0.090909,12,1
3262,41741930,6237000,NaN,기타,노원점,20,8.150000,0.398773,16,0
3263,72855550,10132500,NaN,농산물,분당점,41,9.341463,0.467363,8,0
3264,61579900,10800000,NaN,가공식품,잠실점,15,1.866667,0.071429,21,0
3265,7181000,6215000,NaN,디자이너,잠실점,2,1.000000,0.500000,48,0
3266,178597000,55485000,NaN,디자이너,본점,20,1.550000,0.258065,15,0
3267,211693380,25824000,34085100.0,기타,부산본점,76,2.434211,0.351351,4,0
3268,106450,93450,NaN,육류,부산본점,1,2.000000,0.000000,0,0
3269,18052000,7025000,816000.0,섬유잡화,본점,4,2.750000,0.000000,43,1
3270,134100,119200,NaN,캐주얼,영등포점,1,2.000000,1.000000,0,1
3271,317566990,132260000,16101000.0,화장품,본점,48,3.375000,0.358025,7,0
3272,41370460,15873000,1224000.0,기타,본점,19,3.368421,0.234375,17,0
3273,40927800,11340000,882000.0,모피/피혁,청량리점,15,2.066667,0.387097,21,0
3274,122384040,29700000,NaN,캐주얼,잠실점,32,1.718750,0.436364,9,1
3275,14585050,5400000,NaN,화장품,부산본점,4,2.500000,0.000000,71,1
3276,125749400,86460000,6258000.0,캐주얼,본점,10,1.900000,0.263158,25,0
3277,25460800,8280000,2310000.0,골프,본점,7,2.000000,0.785714,42,1
3278,89998730,18785000,5550000.0,기타,영등포점,33,2.606061,0.418605,10,0
3279,10000000,10000000,NaN,화장품,부산본점,1,1.000000,0.000000,0,1
3280,109952000,74800000,12239800.0,가공식품,잠실점,22,3.909091,0.302326,15,0
3281,14280000,8234000,NaN,명품,본점,1,4.000000,0.000000,0,1
3282,616000,616000,NaN,캐주얼,일산점,1,1.000000,0.000000,0,0
3283,1674900,1575500,NaN,가공식품,영등포점,2,3.500000,1.000000,3,0
3284,2258600,2011100,NaN,건강식품,분당점,2,1.500000,0.666667,85,1
3285,882000,594000,NaN,명품,본점,1,2.000000,1.000000,0,1
3286,28593000,9275000,NaN,화장품,일산점,10,1.500000,0.200000,30,0
3287,14808000,9500000,3892000.0,골프,영등포점,3,1.333333,0.250000,6,0
3288,66422890,8900000,NaN,농산물,관악점,41,7.780488,0.335423,7,1
3289,48900190,9700000,NaN,수산품,잠실점,6,5.166667,0.387097,39,0
3290,1035600,700000,NaN,기타,영등포점,2,3.000000,0.833333,44,1
3291,6685000,4975000,NaN,모피/피혁,광주점,3,1.666667,0.000000,105,1
3292,707200,422500,NaN,기타,분당점,1,4.000000,0.000000,0,0
3293,2209200,1420200,NaN,명품,분당점,1,2.000000,1.000000,0,1
3294,396654640,103950000,266324000.0,디자이너,본점,55,2.163636,0.084034,6,0
3295,10213340,3600000,NaN,농산물,본점,21,1.904762,0.150000,13,1
3296,261740470,21469000,93400400.0,명품,광주점,63,2.253968,0.309859,5,0
3297,4245000,3326400,NaN,구두,미아점,2,1.500000,0.000000,32,1
3298,259370010,45051710,NaN,가공식품,본점,48,2.104167,0.306931,7,0
3299,997000,720000,NaN,시티웨어,본점,1,3.000000,1.000000,0,0
3300,312000,250000,NaN,가공식품,대구점,1,4.000000,1.000000,0,1
3301,33217400,23284800,10102400.0,농산물,본점,10,1.900000,0.421053,21,0
3302,40742400,21780000,NaN,농산물,본점,7,1.571429,0.545455,30,0
3303,576000,276000,NaN,농산물,광주점,2,2.000000,1.000000,73,0
3304,32904000,16425000,951000.0,시티웨어,잠실점,9,1.555556,0.214286,25,0
3305,3025000,3025000,NaN,화장품,본점,1,1.000000,1.000000,0,1
3306,84939430,28210000,NaN,기타,광주점,37,3.378378,0.496000,9,1
3307,154272060,43470000,126740000.0,시티웨어,잠실점,25,2.440000,0.262295,13,1
3308,3452600,525000,NaN,가공식품,본점,9,4.444444,0.700000,34,0
3309,7920000,7920000,NaN,남성정장,본점,1,1.000000,0.000000,0,1
3310,480000,480000,NaN,섬유잡화,강남점,1,1.000000,0.000000,0,0
3311,19315530,7992000,NaN,건강식품,본점,5,1.400000,0.000000,60,0
3312,800000,768000,NaN,주방용품,잠실점,1,2.000000,1.000000,0,0
3313,313500,313500,NaN,가공식품,잠실점,1,1.000000,1.000000,0,0
3314,425031350,160080000,5883000.0,기타,영등포점,39,2.641026,0.388350,9,0
3315,14740000,14740000,NaN,시티웨어,본점,1,1.000000,0.000000,0,0
3316,105367600,25000000,NaN,남성캐주얼,잠실점,25,1.800000,0.800000,13,1
3317,38304300,15611200,3750000.0,기타,잠실점,7,4.142857,0.413793,36,0
3318,21474500,7750000,NaN,화장품,안양점,4,2.250000,0.222222,76,0
3319,1008990,487740,NaN,기타,미아점,5,2.400000,0.500000,14,0
3320,2620200,1782000,NaN,구두,본점,1,3.000000,0.000000,0,1
3321,5801000,4750000,1848000.0,명품,본점,3,1.333333,0.750000,6,0
3322,102381980,12000000,21969250.0,기타,광주점,32,3.156250,0.237624,11,1
3323,432400,211200,NaN,기타,부평점,2,1.500000,0.000000,2,1
3324,53402400,16848000,NaN,기타,본점,19,1.736842,0.545455,17,1
3325,2031550,1657500,NaN,일용잡화,노원점,2,2.500000,0.000000,53,1
3326,42516900,9750000,NaN,가공식품,영등포점,19,3.000000,0.315789,15,0
3327,184500600,18025000,6557900.0,기타,인천점,35,2.600000,0.263736,9,1
3328,630000,630000,NaN,피혁잡화,영등포점,1,1.000000,0.000000,0,0
3329,998131220,55562500,62170500.0,골프,부산본점,95,2.442105,0.275862,3,1
3330,295326950,32500000,1054200.0,기타,영등포점,21,2.904762,0.557377,16,0
3331,13408000,4530000,NaN,농산물,미아점,6,2.000000,0.000000,17,1
3332,8963000,1817000,NaN,기타,미아점,8,2.875000,0.434783,28,1
3333,53666000,46962500,NaN,셔츠,분당점,1,4.000000,0.000000,0,1
3334,283382560,28665000,11502000.0,골프,광주점,24,3.750000,0.577778,14,0
3335,67215270,7205000,NaN,가공식품,일산점,25,3.320000,0.228916,14,1
3336,8565600,3960000,NaN,가공식품,본점,4,2.000000,0.000000,63,0
3337,7482640,2375000,1110300.0,주방용품,잠실점,9,1.444444,0.076923,32,0
3338,257346110,42000000,15930000.0,가공식품,잠실점,34,3.470588,0.186441,10,1
3339,1318000,672000,700000.0,기타,노원점,2,6.500000,0.000000,6,1
3340,19117000,15960000,3336000.0,기타,잠실점,5,1.800000,0.444444,17,0
3341,81002900,28314000,NaN,화장품,분당점,8,3.500000,0.142857,21,1
3342,500000,475000,NaN,섬유잡화,청량리점,1,2.000000,0.000000,0,1
3343,5054350,1738000,NaN,기타,본점,7,2.428571,0.411765,29,1
3344,14632000,7314000,NaN,골프,본점,1,3.000000,1.000000,0,1
3345,5810000,2675000,NaN,아동,노원점,2,1.500000,0.666667,4,0
3346,9369060,11792000,23573900.0,가공식품,노원점,84,3.023810,0.535433,4,0
3347,164978470,27025000,NaN,가공식품,일산점,45,2.577778,0.439655,7,0
3348,15059800,9156000,4625000.0,남성캐주얼,부산본점,3,2.000000,0.500000,58,1
3349,3818000,1824000,NaN,화장품,강남점,4,1.250000,0.200000,79,1
3350,1245600,614400,NaN,기타,미아점,1,15.000000,0.000000,0,1
3351,49405700,28974000,NaN,가공식품,미아점,9,3.777778,0.029412,26,0
3352,190685450,47520000,66655500.0,기타,본점,22,2.409091,0.283019,16,0
3353,186165100,36168000,NaN,화장품,본점,25,1.840000,0.326087,13,0
3354,75730240,17500000,NaN,화장품,분당점,12,2.583333,0.387097,25,0
3355,4116000,2592000,NaN,기타,부산본점,2,1.500000,0.000000,89,1
3356,255421390,19166000,13821200.0,디자이너,영등포점,41,1.731707,0.394366,8,0
3357,101166210,17204000,29241000.0,기타,영등포점,62,2.354839,0.109589,5,1
3358,214358680,50600000,58097000.0,농산물,본점,147,3.537415,0.213462,2,0
3359,2150000,1350000,NaN,기타,잠실점,2,1.500000,0.333333,57,1
3360,244124250,58896000,250000.0,캐주얼,광주점,40,3.075000,0.829268,8,0
3361,301890900,25070000,40289000.0,디자이너,일산점,52,2.230769,0.172414,6,1
3362,36455980,9450000,NaN,기타,분당점,9,1.888889,0.235294,34,0
3363,5343000,3718000,NaN,디자이너,잠실점,2,1.500000,0.000000,35,0
3364,75479600,12250000,NaN,캐주얼,청량리점,15,1.400000,0.476190,20,1
3365,657000,437000,NaN,주방용품,본점,1,2.000000,0.000000,0,0
3366,297115900,38940000,NaN,시티웨어,영등포점,23,2.217391,0.137255,14,0
3367,260000,250000,NaN,섬유잡화,안양점,1,2.000000,0.000000,0,1
3368,9191040,3233120,NaN,농산물,잠실점,10,3.300000,0.333333,34,0
3369,46094040,11088000,1156000.0,가공식품,분당점,11,3.909091,0.441860,25,0
3370,531610,220000,NaN,농산물,분당점,3,4.333333,0.461538,81,0
3371,47531500,15752000,NaN,시티웨어,분당점,7,1.142857,0.125000,29,0
3372,36553790,7766000,19112000.0,기타,미아점,39,2.846154,0.306306,8,1
3373,92979250,31970000,NaN,가공식품,부산본점,8,5.000000,0.200000,40,1
3374,5782700,2892550,NaN,시티웨어,분당점,3,1.666667,0.000000,23,0
3375,95851060,11500000,1350000.0,농산물,부산본점,51,5.490196,0.189286,7,0
3376,279417070,43700000,1560000.0,농산물,잠실점,50,4.380000,0.424658,5,0
3377,19107000,18147000,2642000.0,모피/피혁,영등포점,4,3.250000,0.000000,46,0
3378,256192900,48000000,1656000.0,가공식품,본점,57,2.543860,0.427586,6,0
3379,1300000,2967000,2967000.0,시티웨어,분당점,3,2.000000,0.500000,81,0
3380,210000,210000,NaN,생활잡화,부산본점,1,1.000000,1.000000,0,1
3381,2850850,1794000,NaN,농산물,분당점,3,2.000000,0.000000,49,0
3382,555845700,142048000,37545000.0,디자이너,일산점,63,1.968254,0.250000,5,0
3383,87673040,10800000,NaN,명품,본점,26,2.538462,0.075758,13,0
3384,365066820,31487000,39246000.0,명품,부산본점,76,1.592105,0.297521,4,0
3385,19824000,3000000,NaN,섬유잡화,본점,7,3.285714,0.521739,36,0
3386,115726300,110170000,72204400.0,기타,청량리점,30,2.066667,0.322581,12,0
3387,174398200,29624000,893000.0,디자이너,일산점,13,2.153846,0.321429,20,0
3388,234000,156000,NaN,수산품,강남점,1,2.000000,0.000000,0,0
3389,87369630,57860000,61472000.0,가공식품,부산본점,13,4.307692,0.607143,21,0
3390,287533190,19236000,7221200.0,기타,본점,64,3.359375,0.325581,5,1
3391,314244550,88750000,58136000.0,가공식품,본점,51,2.529412,0.294574,6,0
3392,10899780,4270000,NaN,기타,강남점,4,3.500000,0.357143,43,0
3393,2300000,2300000,NaN,섬유잡화,영등포점,1,1.000000,0.000000,0,1
3394,2887000,1100000,NaN,수산품,잠실점,4,4.500000,0.111111,27,1
3395,586631800,23510200,82237000.0,명품,본점,96,2.697917,0.436293,3,0
3396,1332000,1260000,NaN,수산품,본점,1,3.000000,0.000000,0,1
3397,754000,754000,NaN,화장품,본점,1,1.000000,0.000000,0,1
3398,15790000,13642000,NaN,시티웨어,영등포점,2,1.000000,1.000000,56,0
3399,125657000,44000000,4752000.0,캐주얼,광주점,10,2.100000,0.523810,33,1
3400,140104150,17107200,NaN,농산물,분당점,33,4.000000,0.386364,9,1
3401,2447000,2398000,1738000.0,화장품,본점,3,2.333333,0.000000,10,0
3402,14353400,7280000,NaN,가공식품,본점,5,6.000000,0.033333,50,1
3403,7471550,5014000,NaN,수산품,미아점,3,3.000000,0.666667,7,0
3404,285378000,55000000,40151200.0,기타,잠실점,61,2.098361,0.187500,5,0
3405,49643300,22459500,NaN,남성캐주얼,관악점,5,1.600000,0.500000,38,0
3406,154000,154000,NaN,트래디셔널,잠실점,1,1.000000,1.000000,0,0
3407,178612500,71400000,NaN,기타,광주점,27,2.370370,0.796875,12,1
3408,92206460,10200000,NaN,농산물,잠실점,56,3.089286,0.196532,6,0
3409,4995000,2646000,NaN,시티웨어,본점,2,2.000000,0.000000,7,0
3410,22651000,6696000,NaN,화장품,미아점,4,2.500000,0.200000,45,0
3411,0,3520000,3520000.0,디자이너,분당점,2,1.000000,0.000000,10,0
3412,4066300,1150000,NaN,기타,본점,7,3.142857,0.090909,47,0
3413,66650280,30264000,16614000.0,기타,강남점,15,4.466667,0.402985,21,0
3414,6899770,1475000,206400.0,농산물,분당점,15,4.666667,0.128571,13,0
3415,260000,130000,NaN,수산품,잠실점,1,3.000000,0.000000,0,1
3416,6566000,2225000,NaN,시티웨어,본점,1,4.000000,0.000000,0,1
3417,502859200,73348000,355115160.0,가공식품,대전점,112,3.607143,0.272277,3,0
3418,5120000,2352000,NaN,화장품,관악점,4,1.250000,0.400000,18,1
3419,1111220,240000,NaN,수산품,부평점,8,2.125000,0.352941,43,1
3420,71388890,16632000,NaN,섬유잡화,분당점,20,1.850000,0.081081,17,0
3421,2676000,2178000,NaN,기타,광주점,3,3.666667,0.090909,17,1
3422,1750000,1680000,NaN,화장품,분당점,1,2.000000,0.000000,0,0
3423,14884800,14884800,NaN,디자이너,본점,1,1.000000,0.000000,0,1
3424,489214490,60460000,25700600.0,기타,분당점,37,6.594595,0.061475,9,0
3425,1984500,1615000,NaN,가공식품,잠실점,5,2.400000,0.750000,51,1
3426,63710750,11070400,320000.0,기타,본점,21,2.095238,0.090909,15,0
3427,41884200,35640000,NaN,시티웨어,잠실점,3,1.333333,0.500000,76,0
3428,317125600,69000000,4230000.0,섬유잡화,잠실점,36,2.166667,0.141026,8,1
3429,597105300,62900000,51261600.0,가공식품,잠실점,64,2.781250,0.264045,5,0
3430,3990000,2730000,NaN,섬유잡화,광주점,1,4.000000,0.000000,0,0
3431,14894000,14894000,NaN,디자이너,잠실점,1,1.000000,0.000000,0,0
3432,197030240,84847000,59000.0,농산물,본점,37,2.027027,0.240000,9,0
3433,4205000,3816000,NaN,시티웨어,강남점,1,4.000000,0.000000,0,0
3434,898000,836000,NaN,악기,광주점,2,1.500000,0.666667,88,1
3435,432104650,53822300,109025800.0,기타,관악점,76,3.539474,0.468401,4,0
3436,7874860,7080000,NaN,기타,분당점,2,3.000000,0.000000,62,0
3437,269100,239200,NaN,캐주얼,본점,1,2.000000,0.000000,0,1
3438,18275000,18275000,NaN,시티웨어,강남점,1,1.000000,1.000000,0,1
3439,52937300,13961000,NaN,시티웨어,분당점,4,3.500000,1.000000,85,0
3440,677310,210000,NaN,가공식품,잠실점,6,2.500000,0.000000,36,0
3441,35672500,20675000,NaN,수산품,본점,19,1.947368,0.351351,17,1
3442,135775550,20416000,NaN,화장품,잠실점,15,2.133333,0.250000,20,0
3443,13658850,2898000,NaN,기타,분당점,13,6.769231,0.363636,21,0
3444,5549000,1920000,NaN,가공식품,본점,4,2.250000,0.000000,61,0
3445,517400,497500,NaN,일용잡화,강남점,1,2.000000,0.000000,0,1
3446,501501260,111200000,78034800.0,농산물,분당점,67,5.164179,0.208092,5,0
3447,455850,250500,NaN,기타,분당점,1,8.000000,0.000000,0,0
3448,33998400,25344000,NaN,섬유잡화,영등포점,2,2.500000,0.000000,66,1
